[GNSSFGOBridge] Using gnssfgo JSONL mode: /home/nvidia/Work/gnssfgo_ml_ws/osqa_input.jsonl -> /home/nvidia/Work/gnssfgo_ml_ws/osqa_output.jsonl
[GNSSFGODataReader] Started. Input: /home/nvidia/Work/gnssfgo_ml_ws/osqa_input.jsonl, Output: /home/nvidia/Work/gnssfgo_ml_ws/osqa_output.jsonl
[GNSSFGODataProvider] Polling /home/nvidia/Work/gnssfgo_ml_ws/osqa_input.jsonl for new epochs...
[OSQA] Started. Config: window=50, fusion=weighted, threshold=0.2
[OSQA Visualizer] updating epoch 1465021280.00, sats=28, mean_q=0.050
[OSQA Visualizer] updating epoch 1465021281.00, sats=27, mean_q=0.708
[OSQA Visualizer] updating epoch 1465021282.00, sats=28, mean_q=0.601
[OSQA Visualizer] updating epoch 1465021283.00, sats=28, mean_q=0.597
[OSQA Visualizer] updating epoch 1465021284.00, sats=28, mean_q=0.677
[OSQA Visualizer] updating epoch 1465021285.00, sats=28, mean_q=0.697
[OSQA Visualizer] updating epoch 1465021286.00, sats=27, mean_q=0.708
[OSQA Visualizer] updating epoch 1465021287.00, sats=29, mean_q=0.671
[OSQA Visualizer] updating epoch 1465021288.00, sats=28, mean_q=0.673
[OSQA Visualizer] updating epoch 1465021289.00, sats=28, mean_q=0.653
[OSQA Visualizer] updating epoch 1465021290.00, sats=28, mean_q=0.673
[OSQA Visualizer] updating epoch 1465021291.00, sats=28, mean_q=0.797
[OSQA Visualizer] updating epoch 1465021292.00, sats=28, mean_q=0.712
[OSQA Visualizer] updating epoch 1465021293.00, sats=29, mean_q=0.672
[OSQA Visualizer] updating epoch 1465021294.00, sats=29, mean_q=0.745
[OSQA Visualizer] updating epoch 1465021295.00, sats=29, mean_q=0.720
[OSQA Visualizer] updating epoch 1465021296.00, sats=28, mean_q=0.708
[OSQA Visualizer] updating epoch 1465021297.00, sats=28, mean_q=0.647
[OSQA Visualizer] updating epoch 1465021298.00, sats=28, mean_q=0.736
[OSQA Visualizer] updating epoch 1465021299.00, sats=28, mean_q=0.738
[OSQA Visualizer] updating epoch 1465021300.00, sats=28, mean_q=0.723
[OSQA Visualizer] updating epoch 1465021301.00, sats=28, mean_q=0.718
[OSQA Visualizer] updating epoch 1465021302.00, sats=28, mean_q=0.709
[OSQA Visualizer] updating epoch 1465021303.00, sats=28, mean_q=0.715
[OSQA Visualizer] updating epoch 1465021304.00, sats=29, mean_q=0.667
[OSQA Visualizer] updating epoch 1465021305.00, sats=29, mean_q=0.718
[OSQA Visualizer] updating epoch 1465021306.00, sats=28, mean_q=0.606
[OSQA Visualizer] updating epoch 1465021307.00, sats=28, mean_q=0.641
[OSQA Visualizer] updating epoch 1465021308.00, sats=29, mean_q=0.628
[OSQA Visualizer] updating epoch 1465021309.00, sats=29, mean_q=0.657
[OSQA Visualizer] updating epoch 1465021310.00, sats=29, mean_q=0.737
[OSQA Visualizer] updating epoch 1465021311.00, sats=29, mean_q=0.701
[OSQA Visualizer] updating epoch 1465021312.00, sats=29, mean_q=0.620
[OSQA Visualizer] updating epoch 1465021313.00, sats=28, mean_q=0.578
[OSQA Visualizer] updating epoch 1465021314.00, sats=29, mean_q=0.575
[OSQA Visualizer] updating epoch 1465021315.00, sats=29, mean_q=0.643
[OSQA Visualizer] updating epoch 1465021316.00, sats=29, mean_q=0.697
[OSQA Visualizer] updating epoch 1465021317.00, sats=32, mean_q=0.732
[OSQA Visualizer] updating epoch 1465021318.00, sats=30, mean_q=0.699
[OSQA Visualizer] updating epoch 1465021319.00, sats=30, mean_q=0.741
[OSQA Visualizer] updating epoch 1465021320.00, sats=30, mean_q=0.748
[OSQA Visualizer] updating epoch 1465021321.00, sats=30, mean_q=0.697
[OSQA Visualizer] updating epoch 1465021322.00, sats=31, mean_q=0.731
[OSQA Visualizer] updating epoch 1465021323.00, sats=31, mean_q=0.658
[OSQA Visualizer] updating epoch 1465021324.00, sats=31, mean_q=0.705
[OSQA Visualizer] updating epoch 1465021325.00, sats=31, mean_q=0.699
[OSQA Visualizer] updating epoch 1465021326.00, sats=31, mean_q=0.730
[OSQA Visualizer] updating epoch 1465021327.00, sats=31, mean_q=0.641
[OSQA Visualizer] updating epoch 1465021328.00, sats=31, mean_q=0.738
[OSQA Visualizer] updating epoch 1465021329.00, sats=31, mean_q=0.724
[OSQA Visualizer] updating epoch 1465021330.00, sats=31, mean_q=0.751
[OSQA Visualizer] updating epoch 1465021331.00, sats=31, mean_q=0.754
[OSQA Visualizer] updating epoch 1465021332.00, sats=31, mean_q=0.762
[OSQA Visualizer] updating epoch 1465021333.00, sats=31, mean_q=0.767
[OSQA Visualizer] updating epoch 1465021334.00, sats=30, mean_q=0.752
[OSQA Visualizer] updating epoch 1465021335.00, sats=31, mean_q=0.725
[OSQA Visualizer] updating epoch 1465021336.00, sats=31, mean_q=0.682
[OSQA Visualizer] updating epoch 1465021337.00, sats=30, mean_q=0.697
[OSQA Visualizer] updating epoch 1465021338.00, sats=30, mean_q=0.718
[OSQA Visualizer] updating epoch 1465021339.00, sats=30, mean_q=0.733
[OSQA Visualizer] updating epoch 1465021340.00, sats=30, mean_q=0.737
[OSQA Visualizer] updating epoch 1465021341.00, sats=30, mean_q=0.734
[OSQA Visualizer] updating epoch 1465021342.00, sats=29, mean_q=0.767

[OSQA] Received stop signal...
[OSQA] Stopped. Processed 394 epochs in 413.3s (1.0 Hz)
[OSQA] Statistics:
  Memory: {
  "total_epochs_processed": 394,
  "total_samples_seen": 11809,
  "current_buffer_size": 50,
  "good_samples_count": 200,
  "tracked_satellites": 38,
  "global_feature_mean": [
    0.7327267527580261,
    0.6488308906555176,
    0.029583513736724854,
    0.03110167756676674,
    -0.02943415939807892,
    0.0,
    0.0,
    -0.0019047129899263382
  ],
  "global_feature_std": [
    0.3026665106190856,
    0.19730682822513385,
    0.6450141062924448,
    0.6944771798545897,
    0.2595136828895952,
    4.970239661431059e-162,
    4.970239661431059e-162,
    0.24049143200092268
  ]
}
  Transformer: {
  "analysis_count": 394,
  "anomaly_count": 1921,
  "anomaly_rate": 4.875634517766497,
  "num_heads": 4,
  "head_dim": 32,
  "temperature": 1.3
}
  Graph: {
  "n_nodes": 29,
  "n_edges": 92,
  "avg_degree": 6.344827651977539,
  "max_degree": 10,
  "isolated_nodes": 0,
  "avg_consistency_error": 0.4682773780817761
}
  Temporal: {
  "n_tracked_satellites": 38,
  "total_updates_across_all": 11809,
  "avg_updates_per_satellite": 310.7631578947368,
  "total_analyses": 394,
  "total_jumps_detected": 609,
  "jump_rate": 1.5456852791878173
}
  Fusion: {
  "n_epochs_analyzed": 394,
  "avg_quality": {
    "transformer": 0.759171127369397,
    "graph": 0.8927727530722026,
    "temporal": 0.940880633540405,
    "final": 0.7360514337682115
  },
  "quality_std": {
    "transformer": 0.058358433414934005,
    "graph": 0.027906429415206976,
    "temporal": 0.14791788371989326
  },
  "anomaly_rate": 0.3058684054534677
}
