timestamp,latitude,longitude,altitude,enu_x,enu_y,enu_z,cov_xx,cov_yy,cov_zz,trddcp_factor_count,opt_time
14650209940.039999,31.403188,121.263821,20.231335,-48.432954,-7.936554,3.185146,3.001503,3.001503,3.001503,0,121.220884
14650209950.039999,31.403186,121.263812,20.637360,-49.293290,-8.182825,3.591164,3.000000,3.000000,3.000000,0,111.052228
14650209960.039999,31.403185,121.263802,20.584196,-50.280276,-8.284862,3.537992,3.000843,3.000843,3.000843,0,108.632283
14650209970.039999,31.403182,121.263788,20.617605,-51.557703,-8.542516,3.571391,3.000000,3.000000,3.000000,0,109.443329
14650209980.039999,31.403179,121.263782,20.286847,-52.109498,-8.901355,3.240628,3.000000,3.000000,3.000000,0,113.019724
14650209990.039999,31.403181,121.263770,19.906483,-53.304931,-8.676638,2.860254,3.000000,3.000000,3.000000,0,119.115617
14650210000.039999,31.403178,121.263762,20.727083,-54.018107,-8.990242,3.680848,3.000000,3.000000,3.000000,0,114.105367
14650210010.039999,31.403179,121.263750,20.362232,-55.198753,-8.872089,3.315987,3.000000,3.000000,3.000000,0,110.289097
14650210020.039999,31.403176,121.263748,20.493064,-55.371018,-9.268078,3.446817,3.000000,3.000000,3.000000,0,111.411395
14650210030.039999,31.403176,121.263737,19.981977,-56.440162,-9.259304,2.935721,3.000000,3.000000,3.000000,0,118.233846
14650210040.039999,31.403172,121.263726,21.220827,-57.449263,-9.641020,4.174561,3.000000,3.000000,3.000000,0,110.816701
14650210050.039999,31.403170,121.263715,21.244105,-58.549922,-9.963462,4.197828,3.000000,3.000000,3.000000,0,119.970845
14650210060.039999,31.403168,121.263701,20.666441,-59.833324,-10.085474,3.620152,3.000000,3.000000,3.000000,0,112.506068
14650210070.039999,31.403168,121.263691,20.108992,-60.778580,-10.156708,3.062694,3.000000,3.000000,3.000000,0,119.363016
14650210080.039999,31.403162,121.263684,20.329675,-61.469979,-10.832873,3.283370,3.000000,3.000000,3.000000,0,117.334501
14650210090.039999,31.403161,121.263675,20.006380,-62.294973,-10.957837,2.960066,3.000000,3.000000,3.000000,0,116.365407
14650210100.039999,31.403162,121.263662,19.723529,-63.591158,-10.806554,2.677204,3.000000,3.000000,3.000000,0,109.186898
14650210110.039999,31.403156,121.263652,20.096062,-64.514037,-11.430078,3.049725,3.000000,3.000000,3.000000,0,119.135484
14650210120.039999,31.403155,121.263643,20.307390,-65.385601,-11.574316,3.261045,3.000000,3.000000,3.000000,0,113.773721
14650210130.039999,31.403153,121.263631,20.146920,-66.485488,-11.842120,3.100563,3.000000,3.000000,3.000000,0,120.790933
14650210140.039999,31.403151,121.263620,19.620587,-67.582502,-12.041236,2.574218,3.000000,3.000000,3.000000,0,112.417623
14650210150.039999,31.403148,121.263608,19.112980,-68.687091,-12.322836,2.066598,3.000000,3.000000,3.000000,0,121.859203
14650210160.039999,31.403145,121.263600,19.525541,-69.471948,-12.681312,2.479150,3.000000,3.000000,3.000000,0,114.558975
14650210170.039999,31.403143,121.263587,19.452500,-70.727187,-12.910150,2.406096,3.000000,3.000000,3.000000,0,111.021729
14650210180.039999,31.403143,121.263574,19.395674,-71.951001,-12.870139,2.349255,3.000000,3.000000,3.000000,0,140.856435
14650210190.039999,31.403139,121.263563,20.939560,-72.982324,-13.337848,3.893129,3.000000,3.000000,3.000000,0,118.122709
14650210200.039999,31.403141,121.263549,20.153429,-74.281589,-13.148882,3.106983,3.000000,3.000000,3.000000,0,118.906767
14650210210.039999,31.403138,121.263541,19.985525,-75.023313,-13.461328,2.939070,3.000000,3.000000,3.000000,0,122.291421
14650210220.039999,31.403135,121.263531,20.561738,-76.003497,-13.790493,3.515270,3.022340,3.022340,3.022340,0,122.954272
14650210230.039999,31.403133,121.263519,20.664564,-77.200172,-14.048878,3.618081,3.000000,3.000000,3.000000,0,124.854903
14650210240.039999,31.403131,121.263508,20.073214,-78.247829,-14.243630,3.026718,3.029772,3.029772,3.029772,0,118.371474
14650210250.039999,31.403126,121.263494,20.502806,-79.572283,-14.787009,3.456293,3.003741,3.003741,3.003741,0,119.130670
14650210260.039999,31.403126,121.263482,20.029952,-80.654127,-14.762687,2.983426,3.003758,3.003758,3.003758,0,117.237671
14650210270.039999,31.403125,121.263470,19.317666,-81.849665,-14.929348,2.271124,3.000000,3.000000,3.000000,0,119.858447
14650210280.039999,31.403123,121.263462,19.856166,-82.609110,-15.121353,2.809613,3.006719,3.006719,3.006719,0,120.227791
14650210290.039999,31.403117,121.263449,20.542355,-83.769638,-15.773347,3.495786,3.005812,3.005812,3.005812,0,126.636558
14650210300.039999,31.403113,121.263440,20.469922,-84.639516,-16.278378,3.423340,3.000000,3.000000,3.000000,0,129.958153
14650210310.039999,31.403109,121.263429,20.971411,-85.755645,-16.671673,3.924813,3.000000,3.000000,3.000000,0,130.977547
14650210320.039999,31.403108,121.263417,20.197530,-86.863400,-16.814894,3.150916,3.000000,3.000000,3.000000,0,128.764011
14650210330.039999,31.403106,121.263408,19.918269,-87.738935,-17.046271,2.871643,3.000000,3.000000,3.000000,0,131.601575
14650210340.039999,31.403106,121.263397,20.258673,-88.800245,-16.974679,3.212032,3.000000,3.000000,3.000000,0,122.505774
14650210350.039999,31.403103,121.263385,21.022547,-89.869429,-17.295301,3.975891,3.000000,3.000000,3.000000,0,125.068924
14650209570.039999,31.403425,121.264183,88.158956,-13.972921,18.314712,71.112914,0.000000,0.000000,0.000000,0,137.397864
14650209580.039999,31.403259,121.264273,25.176226,-5.461818,-0.042996,8.130224,1.000000,1.000000,1.000000,0,124.559780
14650209590.039999,31.403262,121.264255,25.006645,-7.120405,0.255122,7.960641,1.414214,1.414214,1.414214,0,131.750272
14650209600.039999,31.403258,121.264224,24.080736,-10.098006,-0.160561,7.034728,1.732051,1.732051,1.732051,0,120.662187
14650209610.039999,31.403253,121.264220,24.368608,-10.535489,-0.696446,7.322599,2.000000,2.000000,2.000000,0,133.591215
14650209620.039999,31.403251,121.264198,24.934556,-12.553361,-0.902654,7.888543,2.236068,2.236068,2.236068,0,123.080721
14650209630.039999,31.403259,121.264176,24.214969,-14.641612,-0.045470,7.168953,2.449490,2.449490,2.449490,0,133.780256
14650209640.039999,31.403254,121.264157,24.819528,-16.494917,-0.554755,7.773507,2.645751,2.645751,2.645751,0,128.619301
14650209650.039999,31.403245,121.264142,25.193345,-17.918545,-1.615056,8.147320,2.828427,2.828427,2.828427,0,132.063069
14650209660.039999,31.403246,121.264116,24.027949,-20.415940,-1.489550,6.981916,3.000000,3.000000,3.000000,0,130.096355
14650209670.039999,31.403242,121.264104,22.608346,-21.477725,-1.889404,5.562309,3.000000,3.000000,3.000000,0,139.585195
14650209680.039999,31.403240,121.264094,20.831799,-22.459192,-2.177565,3.785759,3.000000,3.000000,3.000000,0,127.862473
14650209690.039999,31.403237,121.264088,21.496270,-23.056797,-2.524175,4.450228,3.000000,3.000000,3.000000,0,132.566912
14650209700.039999,31.403229,121.264083,21.554747,-23.553346,-3.387351,4.508703,3.000000,3.000000,3.000000,0,138.512553
14650209710.039999,31.403224,121.264072,22.312874,-24.599133,-3.951681,5.266826,3.000000,3.000000,3.000000,0,136.919032
14650209720.039999,31.403224,121.264057,21.994692,-25.996777,-3.894978,4.948638,3.000000,3.000000,3.000000,0,129.977292
14650209730.039999,31.403224,121.264049,21.083351,-26.761323,-3.913706,4.037294,3.000000,3.000000,3.000000,0,142.595355
14650209740.039999,31.403225,121.264035,21.429647,-28.086708,-3.856922,4.383584,3.000000,3.000000,3.000000,0,142.710355
14650209750.039999,31.403224,121.264024,21.857130,-29.136479,-3.957896,4.811063,3.000000,3.000000,3.000000,0,132.519635
14650209760.039999,31.403219,121.264015,23.407948,-30.009910,-4.474214,6.361876,3.000000,3.000000,3.000000,0,147.520834
14650209770.039999,31.403219,121.264004,22.619140,-31.006336,-4.458895,5.573063,3.000000,3.000000,3.000000,0,141.423964
14650209780.039999,31.403217,121.263992,23.051024,-32.197965,-4.658802,6.004941,3.000000,3.000000,3.000000,0,141.838025
14650209790.039999,31.403216,121.263981,22.047038,-33.172890,-4.761361,5.000950,3.000000,3.000000,3.000000,0,145.247310
14650209800.039999,31.403219,121.263966,21.799101,-34.659032,-4.494156,4.753005,3.000000,3.000000,3.000000,0,135.499560
14650209810.039999,31.403216,121.263954,22.374030,-35.804187,-4.815896,5.327928,3.000000,3.000000,3.000000,0,136.998841
14650209820.039999,31.403212,121.263947,22.869462,-36.454107,-5.269278,5.823356,3.000000,3.000000,3.000000,0,139.349231
14650209830.039999,31.403212,121.263934,21.902418,-37.697677,-5.295732,4.856304,3.000000,3.000000,3.000000,0,141.480977
14650209840.039999,31.403207,121.263931,22.773168,-37.947271,-5.837839,5.727052,3.000000,3.000000,3.000000,0,140.355392
14650209850.039999,31.403206,121.263918,21.556290,-39.232703,-5.915859,4.510166,3.000000,3.000000,3.000000,0,138.423211
14650209860.039999,31.403201,121.263913,22.012979,-39.713189,-6.489726,4.966852,3.000000,3.000000,3.000000,0,145.026828
14650209870.039999,31.403200,121.263899,22.154610,-40.975933,-6.566980,5.108475,3.000000,3.000000,3.000000,0,140.082881
14650209880.039999,31.403198,121.263890,22.223712,-41.845081,-6.858426,5.177571,3.000000,3.000000,3.000000,0,139.260918
14650209890.039999,31.403195,121.263877,22.421176,-43.072266,-7.098992,5.375026,3.000000,3.000000,3.000000,0,142.286338
14650209900.039999,31.403193,121.263871,21.708232,-43.641415,-7.306769,4.662079,3.000000,3.000000,3.000000,0,143.625302
14650209910.039999,31.403193,121.263857,20.745454,-45.015024,-7.414721,3.699291,3.000000,3.000000,3.000000,0,145.885960
14650209920.039999,31.403189,121.263848,20.915479,-45.892132,-7.818084,3.869309,3.000000,3.000000,3.000000,0,149.421385
14650209930.039999,31.403190,121.263831,20.226992,-47.482247,-7.709736,3.180811,3.000000,3.000000,3.000000,0,142.718775
14650209940.039999,31.403188,121.263821,20.231335,-48.432954,-7.936554,3.185146,3.000000,3.000000,3.000000,0,145.377555
14650209950.039999,31.403186,121.263812,20.637360,-49.293290,-8.182825,3.591164,3.000000,3.000000,3.000000,0,143.602649
14650209960.039999,31.403185,121.263802,20.584196,-50.280276,-8.284862,3.537992,3.000000,3.000000,3.000000,0,144.788181
14650209970.039999,31.403182,121.263788,20.617605,-51.557703,-8.542516,3.571391,3.000000,3.000000,3.000000,0,146.924839
14650209980.039999,31.403179,121.263782,20.286847,-52.109498,-8.901355,3.240628,3.000000,3.000000,3.000000,0,144.604898
14650209990.039999,31.403181,121.263770,19.906483,-53.304931,-8.676638,2.860254,3.000000,3.000000,3.000000,0,147.701056
14650210000.039999,31.403178,121.263762,20.727083,-54.018107,-8.990242,3.680848,3.000000,3.000000,3.000000,0,147.989475
14650210010.039999,31.403179,121.263750,20.362232,-55.198753,-8.872089,3.315987,3.000000,3.000000,3.000000,0,149.135214
14650210020.039999,31.403176,121.263748,20.493064,-55.371018,-9.268078,3.446817,3.000000,3.000000,3.000000,0,148.387122
14650210030.039999,31.403176,121.263737,19.981977,-56.440162,-9.259304,2.935721,3.000000,3.000000,3.000000,0,159.373707
14650210040.039999,31.403172,121.263726,21.220827,-57.449263,-9.641020,4.174561,3.000000,3.000000,3.000000,0,149.056949
14650210050.039999,31.403170,121.263715,21.244105,-58.549922,-9.963462,4.197828,3.000000,3.000000,3.000000,0,149.396047
14650210060.039999,31.403168,121.263701,20.666441,-59.833324,-10.085474,3.620152,3.000000,3.000000,3.000000,0,158.028312
14650210070.039999,31.403168,121.263691,20.108992,-60.778580,-10.156708,3.062694,3.000000,3.000000,3.000000,0,149.932785
14650210080.039999,31.403162,121.263684,20.329675,-61.469979,-10.832873,3.283370,3.000000,3.000000,3.000000,0,154.414632
14650210090.039999,31.403161,121.263675,20.006380,-62.294973,-10.957837,2.960066,3.000000,3.000000,3.000000,0,150.940983
14650210100.039999,31.403162,121.263662,19.723529,-63.591158,-10.806554,2.677204,3.000000,3.000000,3.000000,0,151.359458
14650210110.039999,31.403156,121.263652,20.096062,-64.514037,-11.430078,3.049725,3.000000,3.000000,3.000000,0,160.661245
14650210120.039999,31.403155,121.263643,20.307390,-65.385601,-11.574316,3.261045,3.000000,3.000000,3.000000,0,153.918556
14650210130.039999,31.403153,121.263631,20.146920,-66.485488,-11.842120,3.100563,3.000000,3.000000,3.000000,0,155.335767
14650210140.039999,31.403151,121.263620,19.620587,-67.582502,-12.041236,2.574218,3.000000,3.000000,3.000000,0,159.824697
14650210150.039999,31.403148,121.263608,19.112980,-68.687091,-12.322836,2.066598,3.000000,3.000000,3.000000,0,155.885268
14650210160.039999,31.403145,121.263600,19.525541,-69.471948,-12.681312,2.479150,3.000000,3.000000,3.000000,0,166.328815
14650210170.039999,31.403143,121.263587,19.452500,-70.727187,-12.910150,2.406096,3.000000,3.000000,3.000000,0,155.689216
14650210180.039999,31.403143,121.263574,19.395674,-71.951001,-12.870139,2.349255,3.000000,3.000000,3.000000,0,155.524385
14650210190.039999,31.403139,121.263563,20.939560,-72.982324,-13.337848,3.893129,3.000000,3.000000,3.000000,0,155.502371
14650210200.039999,31.403141,121.263549,20.153429,-74.281589,-13.148882,3.106983,3.000000,3.000000,3.000000,0,157.056901
14650210210.039999,31.403138,121.263541,19.985525,-75.023313,-13.461328,2.939070,3.000000,3.000000,3.000000,0,160.608120
14650210220.039999,31.403135,121.263531,20.561738,-76.003497,-13.790493,3.515270,3.000000,3.000000,3.000000,0,158.052214
14650210230.039999,31.403133,121.263519,20.664564,-77.200172,-14.048878,3.618081,3.000000,3.000000,3.000000,0,156.757728
14650210240.039999,31.403131,121.263508,20.073214,-78.247829,-14.243630,3.026718,3.000000,3.000000,3.000000,0,158.846661
14650210250.039999,31.403126,121.263494,20.502806,-79.572283,-14.787009,3.456293,3.000000,3.000000,3.000000,0,168.071738
14650210260.039999,31.403126,121.263482,20.029952,-80.654127,-14.762687,2.983426,3.000000,3.000000,3.000000,0,157.467948
14650210270.039999,31.403125,121.263470,19.317666,-81.849665,-14.929348,2.271124,3.000000,3.000000,3.000000,0,168.179250
14650210280.039999,31.403123,121.263462,19.856166,-82.609110,-15.121353,2.809613,3.000000,3.000000,3.000000,0,159.330008
14650210290.039999,31.403117,121.263449,20.542355,-83.769638,-15.773347,3.495786,3.000000,3.000000,3.000000,0,159.744759
14650210300.039999,31.403113,121.263440,20.469922,-84.639516,-16.278378,3.423340,3.000000,3.000000,3.000000,0,161.745599
14650210310.039999,31.403109,121.263429,20.971411,-85.755645,-16.671673,3.924813,3.000000,3.000000,3.000000,0,161.507416
14650210320.039999,31.403108,121.263417,20.197530,-86.863400,-16.814894,3.150916,3.000000,3.000000,3.000000,0,178.502308
14650210330.039999,31.403106,121.263408,19.918269,-87.738935,-17.046271,2.871643,3.000000,3.000000,3.000000,0,164.820746
14650210340.039999,31.403106,121.263397,20.258673,-88.800245,-16.974679,3.212032,3.000000,3.000000,3.000000,0,165.342609
14650210350.039999,31.403103,121.263385,21.022547,-89.869429,-17.295301,3.975891,3.000000,3.000000,3.000000,0,164.032674
14650209570.039999,31.399211,121.267719,-1432.650720,322.188595,-448.711044,-1449.720702,0.000000,0.000000,0.000000,0,166.832999
14650209580.039999,31.403259,121.264273,25.176226,-5.461818,-0.042996,8.130224,1.000000,1.000000,1.000000,0,168.762077
14650209590.039999,31.403262,121.264255,25.006645,-7.120405,0.255122,7.960641,1.414214,1.414214,1.414214,0,159.285895
14650209600.039999,31.403258,121.264224,24.080753,-10.097990,-0.160539,7.034745,1.414214,1.414214,1.414214,0,165.253091
14650209610.039999,31.403253,121.264220,24.368608,-10.535487,-0.696445,7.322600,1.414214,1.414214,1.414214,0,169.214342
14650209620.039999,31.403251,121.264198,24.934556,-12.553361,-0.902654,7.888544,1.414214,1.414214,1.414214,0,177.515446
14650209630.039999,31.403230,121.264210,24.375355,-11.411537,-3.262924,7.329344,1.414214,1.414214,1.414214,0,209.370717
14650209640.039999,31.378240,121.293382,224.217526,2763.671249,-2773.763757,205.967810,1.414214,1.414214,1.414214,0,188.207653
14650209650.039999,31.379985,121.302082,-167.526155,3590.996762,-2579.884710,-186.106026,1.414214,1.414214,1.414214,0,243.777426
14650209660.039999,31.302904,121.386214,3442.932655,11609.717779,-11126.503023,3405.597138,1.414214,1.414214,1.414214,0,296.666397
14650209670.039999,31.067969,121.661826,2797.612407,37951.876909,-37122.343520,2559.383531,1.414214,1.414214,1.414214,0,294.152834
14650209680.039999,31.395019,121.279790,-3154.524254,1469.628967,-913.085268,-3171.805149,1.414214,1.414214,1.414214,0,291.231979
14650209690.039999,31.377060,121.293391,-3262.831516,2763.058932,-2903.068760,-3281.139429,1.414214,1.414214,1.414214,0,303.470524
14650209700.039999,31.338724,121.336647,-4318.329080,6877.383806,-7148.285520,-4343.106559,1.414214,1.414214,1.414214,0,330.357103
14650209710.039999,31.276441,121.408025,-6708.084230,13669.272017,-14037.281415,-6755.305243,1.414214,1.414214,1.414214,0,339.261568
14650209720.039999,31.250696,121.438708,-6105.507448,16594.165208,-16886.025598,-6166.605374,1.414214,1.414214,1.414214,0,326.946822
14650209730.039999,31.301407,121.381480,-3281.626504,11147.230836,-11281.197358,-3318.431672,1.414214,1.414214,1.414214,0,351.968687
14650209740.039999,31.098581,121.622444,-476.835050,34163.381266,-33722.543769,-674.817265,1.414214,1.414214,1.414214,0,339.668534
14650209570.039999,31.403364,121.264203,67.807346,-12.147120,11.587891,50.761324,0.000000,0.000000,0.000000,0,173.711599
14650209580.039999,31.403259,121.264273,25.176230,-5.461815,-0.042993,8.130227,0.000000,0.000000,0.000000,0,174.408637
14650209590.039999,31.403262,121.264255,25.006645,-7.120405,0.255122,7.960641,1.414214,1.414214,1.414214,0,183.100655
14650209600.039999,31.403258,121.264224,24.080747,-10.097996,-0.160547,7.034739,1.414214,1.414214,1.414214,0,168.605326
14650209610.039999,31.403253,121.264220,24.368608,-10.535486,-0.696445,7.322600,1.414214,1.414214,1.414214,0,173.798567
14650209620.039999,31.403251,121.264198,24.934556,-12.553361,-0.902654,7.888544,1.414214,1.414214,1.414214,0,177.407411
14650209630.039999,31.403230,121.264210,24.375314,-11.411597,-3.262836,7.329303,1.414214,1.414214,1.414214,0,229.088781
14650209640.039999,31.378240,121.293382,224.217526,2763.671249,-2773.763757,205.967810,1.414214,1.414214,1.414214,0,191.777187
14650209650.039999,31.377600,121.305975,-187.555912,3961.353806,-2844.186680,-206.467701,1.414214,1.414214,1.414214,0,259.263227
14650209660.039999,31.297503,121.392867,3721.227035,12244.625565,-11725.473864,3681.630194,1.414214,1.414214,1.414214,0,310.277750
14650209670.039999,31.244763,121.450843,-761.642868,17764.929254,-17556.099753,-827.671537,1.414214,1.414214,1.414214,0,308.194633
14650209680.039999,31.394986,121.279617,-3101.295818,1453.159202,-916.771494,-3118.573470,1.414214,1.414214,1.414214,0,301.885932
14650209690.039999,31.379608,121.289379,-3313.714717,2381.462730,-2620.722262,-3331.745989,1.414214,1.414214,1.414214,0,306.836981
14650209700.039999,31.345591,121.328610,-4200.008948,6112.662054,-6387.986109,-4223.197184,1.414214,1.414214,1.414214,0,339.474566
14650209710.039999,31.281552,121.402067,-6681.519940,13101.854675,-13471.909833,-6726.324413,1.414214,1.414214,1.414214,0,349.982588
14650209720.039999,31.270394,121.415102,-6547.344158,14343.810628,-14706.415909,-6597.561276,1.414214,1.414214,1.414214,0,351.597863
14650209730.039999,31.307260,121.374564,-3291.798454,10488.456954,-10633.185629,-3326.368469,1.414214,1.414214,1.414214,0,357.856876
14650209740.039999,31.090832,121.631700,-279.524616,35050.315831,-34579.774347,-486.918447,1.414214,1.414214,1.414214,0,343.584165
14650209750.039999,31.323666,121.359357,1117.306971,9046.223804,-8822.654718,1087.727310,1.414214,1.414214,1.414214,0,375.882562
14650209760.039999,30.685164,122.110290,7521.378552,81149.496956,-79395.397780,6493.508618,1.414214,1.414214,1.414214,0,338.993959
14650209570.039999,31.403364,121.264209,66.887443,-11.527170,11.554207,49.841422,0.000000,0.000000,0.000000,0,190.975368
14650209580.039999,31.403259,121.264273,25.176229,-5.461815,-0.042993,8.130227,0.000000,0.000000,0.000000,0,181.943347
14650209590.039999,31.403262,121.264255,25.006645,-7.120405,0.255122,7.960641,1.414214,1.414214,1.414214,0,181.248015
14650209600.039999,31.403258,121.264224,24.080747,-10.097996,-0.160547,7.034739,1.414214,1.414214,1.414214,0,189.487881
14650209610.039999,31.403253,121.264220,24.368608,-10.535488,-0.696445,7.322599,1.414214,1.414214,1.414214,0,183.251808
14650209620.039999,31.403251,121.264198,24.934556,-12.553361,-0.902654,7.888544,1.414214,1.414214,1.414214,0,181.556966
14650209630.039999,31.403230,121.264210,24.375289,-11.411634,-3.262782,7.329278,1.414214,1.414214,1.414214,0,236.488668
14650209640.039999,31.378240,121.293382,224.217526,2763.671249,-2773.763757,205.967810,1.414214,1.414214,1.414214,0,199.804560
14650209650.039999,31.377600,121.305975,-187.559971,3961.355098,-2844.185471,-206.471761,1.414214,1.414214,1.414214,0,272.958683
14650209660.039999,31.297503,121.392867,3721.181929,12244.632031,-11725.484270,3681.585057,1.414214,1.414214,1.414214,0,320.275147
14650209670.039999,31.244763,121.450843,-761.642868,17764.929254,-17556.099753,-827.671537,1.414214,1.414214,1.414214,0,327.509890
14650209680.039999,31.394986,121.279617,-3101.295818,1453.159202,-916.771494,-3118.573470,1.414214,1.414214,1.414214,0,330.061904
14650209690.039999,31.379608,121.289379,-3313.717545,2381.463258,-2620.722853,-3331.748817,1.414214,1.414214,1.414214,0,313.606775
14650209700.039999,31.345591,121.328610,-4200.008948,6112.662054,-6387.986109,-4223.197184,1.414214,1.414214,1.414214,0,349.239386
14650209710.039999,31.281552,121.402067,-6681.519940,13101.854675,-13471.909833,-6726.324413,1.414214,1.414214,1.414214,0,362.630152
14650209720.039999,31.270394,121.415102,-6547.344158,14343.810628,-14706.415909,-6597.561276,1.414214,1.414214,1.414214,0,353.050880
14650209730.039999,31.310355,121.370881,-3327.027926,10137.667310,-10290.560831,-3360.466503,1.414214,1.414214,1.414214,0,366.308057
14650209740.039999,31.097247,121.624037,-442.486938,34316.030790,-33870.058543,-642.071866,1.414214,1.414214,1.414214,0,357.996498
14650209750.039999,31.323560,121.359615,1141.445979,9070.866342,-8834.422676,1111.815052,1.414214,1.414214,1.414214,0,377.697656
14650209760.039999,30.685141,122.110316,7520.656976,81152.034282,-79397.970554,6492.722582,1.414214,1.414214,1.414214,0,348.365378
14650209770.039999,31.274327,121.415660,-789.669534,14409.338409,-14283.748312,-839.039704,1.414214,1.414214,1.414214,0,387.173924
14650209780.039999,30.598266,122.207861,4979.662430,90553.249518,-88927.676289,3698.780744,1.414214,1.414214,1.414214,0,352.942746
14650209790.039999,31.403188,121.264043,63.497845,-27.281461,-7.957052,46.451782,1.414214,1.414214,1.414214,0,367.212517
14650209800.039999,31.396812,121.272604,1271.043374,787.042671,-714.975120,1253.908643,1.414214,1.414214,1.414214,0,373.525402
14650209810.039999,31.349227,121.337692,8274.584411,6989.709503,-5996.347832,8250.890574,1.414214,1.414214,1.414214,0,296.605089
14650209820.039999,31.375472,121.302329,791.435943,3615.190563,-3080.771200,772.619518,1.414214,1.414214,1.414214,0,366.915114
14650209830.039999,31.330870,121.348043,-1302.974598,7965.597677,-8021.575126,-1330.056650,1.414214,1.414214,1.414214,0,380.617780
14650209840.039999,31.313169,121.370775,786.723932,10133.799630,-9985.123747,753.789452,1.414214,1.414214,1.414214,0,380.198136
14650209490.039999,31.248035,123.288737,-553716.679499,176076.259584,-14090.706834,-556417.123848,0.000000,0.000000,0.000000,0,211.438942
14650209500.039999,31.403271,121.264318,24.135340,0.724626,-0.180303,0.252363,0.000000,0.000000,0.000000,0,17.581129
14650209510.039999,31.403270,121.264316,25.006234,0.493129,-0.194651,1.123256,0.000000,0.000000,0.000000,0,106.288998
14650209520.039999,31.403272,121.264320,24.612421,0.864703,-0.042012,0.729444,0.000000,0.000000,0.000000,0,193.024157
14650209530.039999,31.403266,121.264318,24.415443,0.713742,-0.690951,0.532465,0.000000,0.000000,0.000000,0,212.190766
14650209540.039999,31.403272,121.264310,23.724154,-0.022009,0.036754,-0.158823,0.000000,0.000000,0.000000,0,199.639969
14650209550.039999,31.403270,121.264287,24.163157,-2.202720,-0.277211,0.280180,0.000000,0.000000,0.000000,0,195.262412
14650209560.039999,31.403276,121.264256,24.691989,-5.218133,0.406784,0.809009,0.000000,0.000000,0.000000,0,205.654305
14650209570.039999,31.403269,121.264252,23.585531,-5.531755,-0.394189,-0.297449,0.000000,0.000000,0.000000,0,214.921183
14650209580.039999,31.403257,121.264236,22.796162,-7.133266,-1.696324,-1.086820,0.000000,0.000000,0.000000,0,205.319124
14650209590.039999,31.403259,121.264236,24.021222,-7.121638,-1.486509,0.138241,0.000000,0.000000,0.000000,0,209.342326
14650209600.039999,31.403276,121.264223,22.498389,-8.343016,0.463392,-1.384594,0.000000,0.000000,0.000000,0,202.288678
14650209610.039999,31.403268,121.264200,21.548146,-10.532365,-0.485683,-2.334840,0.000000,0.000000,0.000000,0,200.674686
14650209620.039999,31.403252,121.264162,22.621142,-14.151612,-2.194184,-1.261851,0.000000,0.000000,0.000000,0,204.931125
14650209630.039999,31.403200,121.264310,26.833475,-0.034310,-8.001261,2.950492,0.000000,0.000000,0.000000,0,314.796559
14650209640.039999,31.379824,121.291449,208.288823,2581.551489,-2599.642429,183.352005,0.000000,0.000000,0.000000,0,229.120299
14650209650.039999,31.385421,121.285156,-286.758709,1982.639014,-1978.936999,-311.257813,0.000000,0.000000,0.000000,0,331.118458
14650209660.039999,31.361092,121.308218,-2307.262839,4175.906743,-4674.214834,-2334.232321,0.000000,0.000000,0.000000,0,347.503142
14650209670.039999,31.238456,121.445459,-6727.280314,17239.038949,-18240.443168,-6800.678753,0.000000,0.000000,0.000000,0,377.767397
14650209680.039999,31.402731,121.265315,-199.444477,95.487574,-60.029006,-223.328452,0.000000,0.000000,0.000000,0,374.865914
14650209690.039999,31.401553,121.266207,-299.817400,180.351031,-190.647693,-323.705786,0.000000,0.000000,0.000000,0,381.881441
14650209700.039999,31.383635,121.300443,-3650.400206,3434.931993,-2175.461347,-3675.580511,0.000000,0.000000,0.000000,0,384.122831
14650209710.039999,31.312675,121.459500,-8815.798789,18554.619078,-10014.655787,-8874.588032,29.170361,21.849047,63.422971,0,345.968889
14650209720.039999,31.388881,121.313147,-5829.011263,4640.792838,-1593.185507,-5854.782550,12.143528,5.730530,22.386657,0,397.718622
